"Country","Category","Flow name","Flow code","Flow unit","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"Egypt","Metal ores","Imports","IMP","t","260212","347766","475809","365322","376485","642911","724369","695114","811931","850964","1080747","1148740","1425330","1747230","2119966","2829425","2336299","1791358","2244672","1592025","2425681","1214686","977787","3431166","2950753","2901699","4093546","3918957","6292636","4618554","2219560","2334528","2320672","1993910","1927147","3749764","2802871","2984194","7746081","6853735","7009974","9766944","8283625","3392052","8734946","4789469","6017382","9298605","16258980","13282434","14013229","14404037","15478702","16364767","17350202"
"Egypt","Metal ores","Material Footprint (RMC)","MF","t","17492057","17081975","17288597","16317493","16129863","15918905","17158106","17603303","17639911","12399341","13666832","11094521","11857871","13163879","14307682","15108817","13988496","13299256","12480351","12628911","13394105","10695772","11153915","9606515","10132238","8533364","8414250","11086559","12414962","10577296","10562781","9469593","8918347","6629811","6339878","9128891","11065687","13690662","14609695","15694885","15543435","14314132","17756575","17047339","19381248","20262985","15927096","17023240","19356097","19929261","20607707","23853659","24063574","23085294","22864795"
"El Salvador","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"El Salvador","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"El Salvador","Metal ores","Exports","EXP","t","1204","3475","3964","6023","5360","3991","4133","9614","11051","29336","10301","3802","2281","2605","3389","3485","3810","4747","5609","7945","11554","10861","16634","29609","35919","44996","58516","76953","41947","113907","140274","162084","200207","178794","169363","187279","193961","246432","183541","177276","166144","192300","188654","194966","163923","196479","207942","97220","99525","95470","94628","98780","101135","103895","106920"
"El Salvador","Metal ores","Imports","IMP","t","50513","50695","46397","61041","64365","47882","41881","66986","60016","57029","29400","31382","34279","31337","40373","40253","81975","118117","101573","118620","107045","111325","139045","162749","203588","180186","237562","264859","217630","338122","342408","535103","492902","441218","442090","435406","505863","457406","490241","260677","365363","392604","392924","449988","419944","489330","521579","302930","295593","305001","289847","307676","319854","330255","333517"
"El Salvador","Metal ores","Material Footprint (RMC)","MF","t","359892","348694","336475","337249","375536","396261","462479","475197","434689","439581","403820","386060","374738","397539","476118","584125","393896","409092","444685","503697","411035","367532","575207","744511","784482","1093681","1135561","1194446","1217224","1231569","1343642","1313658","1616144","1442783","1507796","1741589","2144595","3330151","2369489","1842770","2002650","2169017","1870056","2672586","2014774","2093768","2097575","1842406","1823884","1859737","1844713","2698054","2839437","2920698","2997282"
"Equatorial Guinea","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Equatorial Guinea","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Equatorial Guinea","Metal ores","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Equatorial Guinea","Metal ores","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Equatorial Guinea","Metal ores","Material Footprint (RMC)","MF","t","53008","55418","56067","69508","79272","86969","88655","79485","82790","85872","89866","96137","85892","87250","85837","86918","93173","84640","93388","93535","63637","111080","76502","36598","51638","92204","186452","214079","290233","341938","349570","484094","643573","793127","646815","715178","860625","1453535","1401505","2849474","2676862","2360317","2857004","1421448","1251104","1002243","968694","775321","795723","926249","948520","710856","651623","594538","603801"
"Eritrea","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Eritrea","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Eritrea","Metal ores","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","17","0","128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Eritrea","Metal ores","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1375","12847","0","34702","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Eritrea","Metal ores","Material Footprint (RMC)","MF","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","608995","866240","881034","969841","862647","928465","903107","470436","535948","585456","954567","820545","732204","578204","447439","327922","397537","510924","450134","406486","515978","519346","476488","365345","268747","257431","305274","406004","330547","317502","312746","309885"
"Estonia","Excavated earthen materials (including soil) nec","Exports","EXP","t","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Estonia","Excavated earthen materials (including soil) nec","Imports","IMP","t","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Estonia","Metal ores","Exports","EXP","t","","","","","","","","","","","","","","","","","","","","","","","0","0","0","98081","84134","131905","242157","297460","253420","221515","225090","382244","417966","401397","455611","464677","518103","274827","417965","539597","420882","280683","284353","278706","263768","188272","202464","223027","218761","229041","236586","244488","252449"
"Estonia","Metal ores","Imports","IMP","t","","","","","","","","","","","","","","","","","","","","","","","0","0","0","202155","244043","343964","518891","468222","492915","493766","554177","731901","958485","887951","996302","1034569","862881","392931","641723","816237","702376","624822","642726","590418","690947","353740","427721","425113","404409","420985","433221","443893","453772"
"Estonia","Metal ores","Material Footprint (RMC)","MF","t","","","","","","","","","","","","","","","","","","","","","","","481720","783698","997954","864659","856085","1021802","1173093","1198948","1060069","1088307","1277202","1386069","1491610","1461012","1782603","1958417","1688169","1160630","3586660","2508904","2685345","2277532","1654728","1445508","1540259","1638277","1784699","1796564","2078467","2416049","2371468","2456930","2525412"
"Ethiopia","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ethiopia","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ethiopia","Metal ores","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","0","254","0","259","148","474","183","345","320","558","1193","7717","2566","3501","5583","2398","6999","3012","2043","1817","2949","2276","2795","8087","7425","7568","7564","7580","7590","7600","7611"
"Ethiopia","Metal ores","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50854","0","103529","0","142308","200471","158711","170703","267708","282735","414284","340412","1055402","513333","670574","643709","825854","636541","859324","1086063","1105282","1405210","1844438","2132101","1597386","1385940","1459555","1451977","1447750","1444587","1439823","1434659"
"Ethiopia","Metal ores","Material Footprint (RMC)","MF","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2602860","1382872","1423280","1490639","2091692","2683688","2655791","2870070","2529313","2414626","2631411","3028454","3374927","3956500","4128750","5338148","6215379","5711011","8494007","10497026","9309658","9385169","12027056","10940669","9773161","7489868","10294161","11371278","9346814","9365548","9849165","10533166"
"Ethiopia (Former)","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ethiopia (Former)","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ethiopia (Former)","Metal ores","Exports","EXP","t","58","0","207","157","521","417","0","0","0","100","0","34","0","384","75","58","16","0","0","14","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ethiopia (Former)","Metal ores","Imports","IMP","t","4246","0","6144","4934","11221","7871","159","1","199","716","25","11","233","65102","73803","53309","52660","58258","57114","55749","44793","22444","16444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ethiopia (Former)","Metal ores","Material Footprint (RMC)","MF","t","1752303","1710369","1751947","1792244","1665646","1493075","1517500","1453366","1380482","1350667","1287967","1312621","1321901","1403930","1538745","1656708","1511784","1407138","1289890","1283937","1198981","2723857","1886223","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Europe","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Europe","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
